GeneName,module_name,kTotal,kWithin,kOut,kDiff,is.hub,ME,MM,Mitocarta,Interactome,in_enriched_module_mitocarta,cor_with_gtex,gtex,in_md_list,pathogenic
KRCC1,brown,33.83499547,10.85762482,22.97737065,-12.11974582,FALSE,0.583824242,0.400388765,FALSE,FALSE,1,0.182258222,FALSE,FALSE,unlabelled
FRMD3,brown,74.5813525,24.52356778,50.05778472,-25.53421694,FALSE,-0.648579377,0.097247708,FALSE,FALSE,1,0.166335651,FALSE,FALSE,unlabelled
MRPL13,brown,304.6576004,111.11145,193.5461505,-82.43470049,FALSE,-0.916475108,0.034955712,TRUE,TRUE,1,0.165381066,FALSE,FALSE,unlabelled
PRL,brown,23.18404426,5.355031451,17.82901281,-12.47398136,FALSE,-0.084550687,0.969532737,FALSE,FALSE,1,0.189878167,FALSE,FALSE,unlabelled
TP53RK,brown,116.8405974,59.43611399,57.40448341,2.031630585,TRUE,-0.773847596,0.359012001,FALSE,FALSE,1,0.195491578,FALSE,FALSE,unlabelled
CFAP53,brown,117.2990384,25.66528732,91.63375104,-65.96846372,FALSE,0.617510267,0.023104906,FALSE,FALSE,1,0.173179552,FALSE,FALSE,unlabelled
C2CD2L,brown,95.60452608,17.92784336,77.67668272,-59.74883936,FALSE,-0.593140642,0.010067859,FALSE,FALSE,1,0.187547418,FALSE,FALSE,unlabelled
SYNPO2,brown,116.8950309,18.22356022,98.67147072,-80.4479105,FALSE,0.753782045,0.020261115,FALSE,FALSE,1,0.186920851,FALSE,FALSE,unlabelled
CLP1,brown,504.7312343,110.0567871,394.6744472,-284.6176602,FALSE,-0.829935033,0.021776127,FALSE,FALSE,1,0.167983161,FALSE,FALSE,unlabelled
RAB40A,brown,67.9170419,18.374191,49.5428509,-31.16865991,FALSE,0.549701689,0.08331121,FALSE,FALSE,1,0.178957611,FALSE,FALSE,unlabelled
CARNS1,brown,98.92668683,24.18935744,74.7373294,-50.54797196,FALSE,0.622527624,0.026238133,FALSE,FALSE,1,0.13683941,FALSE,FALSE,unlabelled
ZNF596,brown,15.08205856,4.342732141,10.73932641,-6.396594273,FALSE,0.376942507,0.401165503,FALSE,FALSE,1,0.186442929,FALSE,FALSE,unlabelled
RAB37,brown,44.8988459,14.13805348,30.76079242,-16.62273895,FALSE,0.561275596,0.117783669,FALSE,FALSE,1,0.184224006,FALSE,FALSE,unlabelled
CES2,brown,399.5408485,86.1531001,313.3877484,-227.2346483,FALSE,0.892349991,0.008336513,FALSE,FALSE,1,0.195996311,FALSE,FALSE,unlabelled
LVRN,brown,27.19349276,5.546208515,21.64728424,-16.10107573,FALSE,0.34421083,0.189573086,FALSE,FALSE,1,0.206783631,FALSE,FALSE,unlabelled
ADH6,brown,27.53816647,6.285639719,21.25252675,-14.96688703,FALSE,-0.266583838,0.490117084,FALSE,FALSE,1,0.185765034,FALSE,FALSE,unlabelled
AC007318.5,brown,758.1621903,126.4356003,631.7265901,-505.2909898,FALSE,-0.858702481,0.001825417,FALSE,FALSE,1,0.195045899,FALSE,FALSE,unlabelled
SH3RF3,brown,71.95872821,10.69695397,61.26177424,-50.56482028,FALSE,0.462910866,0.112650696,FALSE,FALSE,1,0.200080328,FALSE,FALSE,unlabelled
RELA,brown,150.1807906,21.09285654,129.0879341,-107.9950775,FALSE,0.54532546,0.042685255,FALSE,TRUE,1,0.2078095,FALSE,FALSE,unlabelled
HSPA6,brown,33.7752475,9.174462086,24.60078541,-15.42632333,FALSE,-0.372109347,0.474502326,FALSE,FALSE,1,0.178992733,FALSE,FALSE,unlabelled
MRPL57,brown,70.91479566,33.05868082,37.85611485,-4.79743403,FALSE,-0.732260659,0.139020495,TRUE,TRUE,1,0.180718942,FALSE,FALSE,unlabelled
ZNF449,brown,31.45178369,13.20598251,18.24580119,-5.039818682,FALSE,0.522856414,0.789905957,FALSE,FALSE,1,0.1656451,FALSE,FALSE,unlabelled
FAM86B3P,brown,21.48157375,7.640327743,13.84124601,-6.200918265,FALSE,0.206731882,0.829053073,FALSE,FALSE,1,0.193989001,FALSE,FALSE,unlabelled
STOX2,brown,51.74172643,20.19271036,31.54901607,-11.35630571,FALSE,0.581682781,0.227273958,FALSE,FALSE,1,0.152474908,FALSE,FALSE,unlabelled
OLR1,brown,80.39487586,11.98620976,68.4086661,-56.42245634,FALSE,0.594063916,0.006338582,FALSE,FALSE,1,0.182712806,FALSE,FALSE,unlabelled
NAA20,brown,866.435745,108.7470785,757.6886665,-648.941588,FALSE,-0.798259726,0.007190734,FALSE,FALSE,1,0.209288206,FALSE,FALSE,unlabelled
EHBP1L1,brown,28.53983875,5.616436784,22.92340196,-17.30696518,FALSE,0.30715329,0.503410785,FALSE,FALSE,1,0.191764163,FALSE,FALSE,unlabelled
TNFRSF10C,brown,68.29449624,13.99371481,54.30078143,-40.30706662,FALSE,0.500121926,0.016742335,FALSE,FALSE,1,0.180592881,FALSE,FALSE,unlabelled
GMPPB,brown,185.7620485,41.81860024,143.9434483,-102.124848,FALSE,-0.719469009,0.003764085,FALSE,FALSE,1,0.202819575,FALSE,FALSE,unlabelled
MOB1B,brown,43.74881916,8.004276856,35.7445423,-27.74026545,FALSE,-0.374460097,0.334025879,FALSE,FALSE,1,0.184818906,FALSE,FALSE,unlabelled
NABP1,brown,38.75702882,6.087637569,32.66939125,-26.58175368,FALSE,0.227365365,0.340272897,FALSE,FALSE,1,0.200446219,FALSE,FALSE,unlabelled
CHD2,brown,576.6340524,93.22070849,483.4133439,-390.1926354,FALSE,0.818642709,0.023818102,FALSE,FALSE,1,0.192419898,FALSE,FALSE,unlabelled
SCAI,brown,52.2918032,17.03002472,35.26177848,-18.23175376,FALSE,0.518187496,0.570163892,FALSE,FALSE,1,0.221043541,TRUE,FALSE,0
NMNAT1,brown,49.73266148,10.14415522,39.58850626,-29.44435103,FALSE,0.366383143,0.964925984,FALSE,FALSE,1,0.19199866,FALSE,TRUE,1
HSPB7,brown,334.4217577,28.41024683,306.0115109,-277.6012641,FALSE,0.821773178,0.000185998,FALSE,FALSE,1,0.175267002,FALSE,FALSE,unlabelled
ADGRG2,brown,28.90638554,4.598113304,24.30827224,-19.71015894,FALSE,0.345735871,0.177095647,FALSE,FALSE,1,0.18270239,FALSE,FALSE,unlabelled
MUC13,brown,96.36258282,19.95829622,76.4042866,-56.44599039,FALSE,-0.544513412,0.060331364,FALSE,FALSE,1,0.184996112,FALSE,FALSE,unlabelled
SUSD5,brown,67.9068317,12.77231573,55.13451598,-42.36220025,FALSE,-0.48804519,0.191045403,FALSE,FALSE,1,0.193638372,FALSE,FALSE,unlabelled
JUP,brown,18.71857601,4.720940828,13.99763518,-9.276694355,FALSE,0.302098302,0.881611171,FALSE,FALSE,1,0.186530227,FALSE,FALSE,unlabelled
HAP1,brown,212.7305823,35.157396,177.5731863,-142.4157903,FALSE,0.691758922,0.006994399,TRUE,FALSE,1,0.20181504,FALSE,FALSE,unlabelled
TIGD3,brown,23.53796117,4.725788486,18.81217268,-14.0863842,FALSE,0.290749772,0.708143655,FALSE,FALSE,1,0.171390818,FALSE,FALSE,unlabelled
NET1,brown,24.69276436,4.633517492,20.05924687,-15.42572938,FALSE,-0.302135053,0.485174097,FALSE,FALSE,1,0.181290925,FALSE,FALSE,unlabelled
HOXB2,brown,644.3878089,80.7913908,563.5964181,-482.8050273,FALSE,-0.793077799,0.002120228,FALSE,FALSE,1,0.166064338,FALSE,FALSE,unlabelled
C1QTNF1,brown,74.58850025,15.27097573,59.31752452,-44.04654878,FALSE,0.523660757,0.218814329,FALSE,FALSE,1,0.195946168,FALSE,FALSE,unlabelled
MARCH3,brown,19.17730496,4.035945324,15.14135963,-11.10541431,FALSE,-0.345471531,0.275976041,FALSE,FALSE,1,0.159577462,FALSE,FALSE,unlabelled
MSRB3,brown,34.26534642,5.948623808,28.31672261,-22.3680988,FALSE,0.279132329,0.415469958,TRUE,TRUE,1,0.174479362,FALSE,FALSE,unlabelled
C16orf91,brown,122.5193604,51.46409033,71.05527005,-19.59117972,FALSE,-0.763579893,0.084686255,TRUE,FALSE,1,0.20255954,FALSE,FALSE,unlabelled
TNK1,brown,18.61949617,3.084381336,15.53511483,-12.4507335,FALSE,-0.191770845,0.588789327,FALSE,FALSE,1,0.207635642,FALSE,FALSE,unlabelled
DIRC1,brown,32.98389157,9.429749875,23.55414169,-14.12439182,FALSE,0.37358544,0.559856947,FALSE,FALSE,1,0.190662036,FALSE,FALSE,unlabelled
C11orf45,brown,26.20213899,6.137500417,20.06463858,-13.92713816,FALSE,0.390008241,0.359302644,FALSE,FALSE,1,0.19755797,FALSE,FALSE,unlabelled
PMS2P6,brown,25.27827683,6.592834167,18.68544267,-12.0926085,FALSE,-0.333063719,0.830121033,FALSE,FALSE,1,0.194294678,FALSE,FALSE,unlabelled
DENND4A,brown,426.2661657,91.65888608,334.6072797,-242.9483936,FALSE,0.85473104,0.000779455,FALSE,FALSE,1,0.176026444,FALSE,FALSE,unlabelled
GCSAM,brown,22.13289313,5.658638721,16.47425441,-10.81561569,FALSE,-0.26649,0.693074884,FALSE,FALSE,1,0.180038381,FALSE,FALSE,unlabelled
MYO1H,brown,103.771259,15.3988677,88.37239135,-72.97352365,FALSE,0.510390019,0.011694128,FALSE,FALSE,1,0.197089739,FALSE,FALSE,unlabelled
KY,brown,45.93398006,7.218012921,38.71596714,-31.49795422,FALSE,-0.27872436,0.284316996,FALSE,FALSE,1,0.151636783,FALSE,FALSE,unlabelled
SLCO2A1,brown,32.61390719,5.872095122,26.74181206,-20.86971694,FALSE,0.32679406,0.583604898,FALSE,FALSE,1,0.160898012,FALSE,FALSE,unlabelled
C4orf32,brown,107.3366525,9.70197594,97.63467657,-87.93270063,FALSE,-0.590282697,0.001071694,FALSE,FALSE,1,0.188747691,FALSE,FALSE,unlabelled
PDE12,brown,40.12674523,8.107484727,32.0192605,-23.91177578,FALSE,-0.355506965,0.13284159,TRUE,FALSE,1,0.182250538,FALSE,TRUE,1
GLMN,brown,574.5537468,97.95667973,476.597067,-378.6403873,FALSE,-0.795458263,0.003524287,FALSE,FALSE,1,0.17678439,FALSE,FALSE,unlabelled
ZIC4,brown,43.76023503,21.10947528,22.65075975,-1.541284463,FALSE,0.576834704,0.165718032,FALSE,FALSE,1,0.203295923,FALSE,FALSE,unlabelled
DES,brown,200.2573502,56.55083296,143.7065172,-87.15568426,FALSE,0.767041909,0.016010385,FALSE,FALSE,1,0.190240174,FALSE,FALSE,unlabelled
TVP23C,brown,130.8476034,10.3649186,120.4826848,-110.1177661,FALSE,0.634806995,0.003716795,FALSE,FALSE,1,0.184554785,FALSE,FALSE,unlabelled
MRPS22,brown,353.5762722,98.25352581,255.3227464,-157.0692206,FALSE,-0.827064604,0.104462061,TRUE,TRUE,1,0,FALSE,TRUE,1
PPM1E,brown,69.16818538,20.77049817,48.39768721,-27.62718904,FALSE,0.546089153,0.906320816,FALSE,FALSE,1,0.188248364,FALSE,FALSE,unlabelled
ATG13,brown,31.76934892,6.696265725,25.0730832,-18.37681747,FALSE,0.307068543,0.498837897,FALSE,FALSE,1,0.19523408,FALSE,FALSE,unlabelled
CST6,brown,156.4013196,38.37543484,118.0258847,-79.65044991,FALSE,0.696345104,0.050044702,FALSE,FALSE,1,0.190432661,FALSE,FALSE,unlabelled
LSM1,brown,348.5587606,74.02477665,274.5339839,-200.5092073,FALSE,-0.772190033,0.014241837,FALSE,FALSE,1,0.169823634,FALSE,FALSE,unlabelled
SCUBE2,brown,103.4693264,13.75794146,89.71138498,-75.95344352,FALSE,0.704023334,0.040452444,FALSE,FALSE,1,0.155204505,FALSE,FALSE,unlabelled
EIF1AD,brown,107.9139067,16.57540745,91.33849922,-74.76309177,FALSE,0.269893598,0.094788264,FALSE,FALSE,1,0.191773918,FALSE,FALSE,unlabelled
PPP2R2D,brown,77.36122597,15.55777891,61.80344707,-46.24566816,FALSE,-0.480962343,0.120353927,FALSE,FALSE,1,0.187082703,FALSE,FALSE,unlabelled
KCNE3,brown,44.62585723,12.67586209,31.94999514,-19.27413305,FALSE,0.547753039,0.228308328,FALSE,FALSE,1,0.195621405,FALSE,FALSE,unlabelled
MRPL48,brown,76.11908212,18.43078279,57.68829933,-39.25751654,FALSE,-0.595659355,0.325716956,TRUE,TRUE,1,0.193341537,FALSE,FALSE,unlabelled
P2RY2,brown,21.47138545,6.95179173,14.51959372,-7.567801992,FALSE,0.376165224,0.42454479,FALSE,FALSE,1,0.178604565,FALSE,FALSE,unlabelled
TMEM70,brown,329.8121397,119.618475,210.1936647,-90.57518971,FALSE,-0.932173644,0.037027824,TRUE,TRUE,1,0.168433592,FALSE,TRUE,1
ZNF77,brown,515.9422679,81.14965765,434.7926102,-353.6429526,FALSE,-0.787035011,0.00205155,FALSE,FALSE,1,0.176147684,FALSE,FALSE,unlabelled
NR2F1,brown,24.84906189,5.928039143,18.92102274,-12.9929836,FALSE,0.471104231,0.014959576,FALSE,FALSE,1,0.183833305,FALSE,FALSE,unlabelled
SLC35E3,brown,23.04905259,5.45085865,17.59819394,-12.14733529,FALSE,0.329413906,0.808569156,FALSE,FALSE,1,0.20132687,FALSE,FALSE,unlabelled
ETV4,brown,138.1194693,13.54151955,124.5779498,-111.0364302,FALSE,-0.519560725,0.000878547,FALSE,FALSE,1,0.189572736,FALSE,FALSE,unlabelled
HOXD8,brown,621.1216274,59.62212498,561.4995025,-501.8773775,FALSE,-0.743672768,0.001148593,FALSE,FALSE,1,0.169318948,FALSE,FALSE,unlabelled
ORAI3,brown,95.4740355,14.75766863,80.71636687,-65.95869825,FALSE,0.660076962,0.022442988,FALSE,FALSE,1,0.196163906,FALSE,FALSE,unlabelled
TUBB6,brown,39.43711909,16.39849047,23.03862862,-6.640138154,FALSE,-0.548360256,0.513257863,FALSE,FALSE,1,0.18153536,FALSE,FALSE,unlabelled
IP6K1,brown,44.69596754,9.232017316,35.46395022,-26.2319329,FALSE,0.399106761,0.322606799,FALSE,FALSE,1,0.184268968,FALSE,FALSE,unlabelled
SMIM19,brown,33.74234615,6.62129186,27.12105429,-20.49976243,FALSE,-0.340618929,0.54320364,FALSE,FALSE,1,0.198985108,FALSE,FALSE,unlabelled
ZNF404,brown,44.58198238,13.3337445,31.24823788,-17.91449339,FALSE,0.508127908,0.065156656,FALSE,FALSE,1,0.185005305,FALSE,FALSE,unlabelled
ZNF135,brown,26.74259923,7.634463905,19.10813532,-11.47367142,FALSE,0.323313783,0.914894475,FALSE,FALSE,1,0.177083464,FALSE,FALSE,unlabelled
COX8A,brown,422.5324373,70.35007485,352.1823624,-281.8322876,FALSE,-0.759304624,0.017946304,TRUE,TRUE,1,0.201088559,FALSE,TRUE,1
CDC26,brown,25.46776465,4.818298519,20.64946614,-15.83116762,FALSE,-0.293787453,0.395670072,FALSE,FALSE,1,0.194683306,FALSE,FALSE,unlabelled
EID2,brown,140.973525,50.35414197,90.61938307,-40.2652411,FALSE,-0.771520571,0.086714181,FALSE,FALSE,1,0.198361883,FALSE,FALSE,unlabelled
GNG7,brown,309.3156911,15.05841921,294.2572719,-279.1988526,FALSE,0.760926497,0.00109142,FALSE,FALSE,1,0.202761261,FALSE,FALSE,unlabelled
CTD-2368P22.1,brown,68.00426044,16.4790738,51.52518665,-35.04611285,FALSE,0.534625083,0.145459119,FALSE,FALSE,1,0.178119871,FALSE,FALSE,unlabelled
RNF152,brown,71.54978347,16.16754695,55.38223652,-39.21468957,FALSE,-0.5545411,0.477627999,FALSE,FALSE,1,0.187180181,FALSE,FALSE,unlabelled
ZNF843,brown,49.0806678,13.95067852,35.12998928,-21.17931076,FALSE,0.539583102,0.089869184,FALSE,FALSE,1,0.188381304,FALSE,FALSE,unlabelled
C8orf59,brown,78.42961333,33.24709053,45.1825228,-11.93543227,FALSE,-0.675718893,0.692657046,FALSE,FALSE,1,0.191281019,FALSE,FALSE,unlabelled
NCKAP5,brown,55.77900151,12.32964428,43.44935722,-31.11971294,FALSE,0.416876042,0.121971124,FALSE,FALSE,1,0.156716831,FALSE,FALSE,unlabelled
LRRC37A3,brown,72.25198772,17.66890581,54.58308192,-36.91417611,FALSE,0.637151693,0.01130445,FALSE,FALSE,1,0.192901928,FALSE,FALSE,unlabelled
IRX5,brown,48.98241677,10.79548514,38.18693163,-27.39144649,FALSE,-0.497890992,0.818093048,FALSE,FALSE,1,0.195103276,FALSE,FALSE,unlabelled
METRNL,brown,37.3982359,10.03179891,27.36643699,-17.33463808,FALSE,0.418980541,0.561716364,FALSE,FALSE,1,0.180830723,FALSE,FALSE,unlabelled
TCEANC,brown,24.00018982,6.600851533,17.39933829,-10.79848675,FALSE,0.426324794,0.574551106,FALSE,FALSE,1,0.176139301,FALSE,FALSE,unlabelled
MTHFR,brown,101.7051403,43.86236237,57.8427779,-13.98041552,FALSE,0.724129369,0.06347633,FALSE,FALSE,1,0.169660434,FALSE,FALSE,unlabelled
DEAF1,brown,110.8790569,16.88097734,93.99807959,-77.11710225,FALSE,0.552000983,0.021000042,FALSE,FALSE,1,0.160234728,FALSE,FALSE,unlabelled
WDR73,brown,85.41597623,22.30487608,63.11110016,-40.80622408,FALSE,-0.573814232,0.566080121,FALSE,FALSE,1,0.148332032,FALSE,FALSE,unlabelled
B3GNT8,brown,46.91800195,10.09723456,36.82076739,-26.72353283,FALSE,0.379819482,0.112614322,FALSE,FALSE,1,0.182669137,FALSE,FALSE,unlabelled
PDDC1,brown,905.1791986,96.15287335,809.0263253,-712.8734519,FALSE,0.81707639,0.002305679,FALSE,FALSE,1,0.207397401,FALSE,FALSE,unlabelled
TRIM72,brown,11.55220519,3.057289266,8.494915927,-5.437626662,FALSE,0.29437459,0.808202339,FALSE,FALSE,1,0.208769919,FALSE,FALSE,unlabelled
KCNA3,brown,49.75944497,13.0597246,36.69972037,-23.63999576,FALSE,0.539942209,0.215754382,FALSE,FALSE,1,0.174828281,FALSE,FALSE,unlabelled
LRRN4CL,brown,91.73752846,21.49585685,70.24167161,-48.74581476,FALSE,0.545529095,0.269283717,FALSE,FALSE,1,0.195500371,FALSE,FALSE,unlabelled
RP11-218M22.1,brown,38.29137483,10.65351595,27.63785888,-16.98434293,FALSE,0.43696502,0.351743639,FALSE,FALSE,1,0.175719881,FALSE,FALSE,unlabelled
ACOT4,brown,166.7940327,14.95240047,151.8416322,-136.8892317,FALSE,0.770963837,0.00914438,FALSE,FALSE,1,0.157569407,FALSE,FALSE,unlabelled
CSTF2T,brown,157.6244368,40.8418805,116.7825563,-75.94067582,FALSE,-0.677486427,0.03380737,FALSE,FALSE,1,0.198917441,FALSE,FALSE,unlabelled
IL17RA,brown,38.60944239,10.97006097,27.63938142,-16.66932045,FALSE,-0.343112994,0.683255112,FALSE,FALSE,1,0.182600314,FALSE,FALSE,unlabelled
PNPLA2,brown,167.353879,23.41628136,143.9375976,-120.5213162,FALSE,0.712254659,0.000469733,FALSE,FALSE,1,0.157468158,FALSE,FALSE,unlabelled
NAALADL2,brown,240.5416177,23.74138493,216.8002327,-193.0588478,FALSE,0.804324248,0.004856092,FALSE,FALSE,1,0.202449169,FALSE,FALSE,unlabelled
TMEM187,brown,104.5883811,10.31869757,94.26968357,-83.950986,FALSE,0.686698879,0.015327644,FALSE,FALSE,1,0.209143996,FALSE,FALSE,unlabelled
CACYBPP2,brown,452.8957356,61.70635035,391.1893852,-329.4830349,FALSE,-0.770459697,0.000707516,FALSE,FALSE,1,0.206309604,FALSE,FALSE,unlabelled
UBE2N,brown,893.2487819,87.43421867,805.8145632,-718.3803445,FALSE,-0.803689292,0.00036943,FALSE,FALSE,1,0.212336912,FALSE,FALSE,unlabelled
SPATA31E1,brown,17.80827385,4.039750231,13.76852362,-9.728773392,FALSE,0.295895289,0.40773035,FALSE,FALSE,1,0.149797879,FALSE,FALSE,unlabelled
ALS2CL,brown,57.50263319,21.00614804,36.49648514,-15.4903371,FALSE,0.569417648,0.887701466,FALSE,FALSE,1,0.197457719,FALSE,FALSE,unlabelled
DALRD3,brown,31.44494982,10.95999483,20.484955,-9.524960173,FALSE,-0.471939677,0.475448751,FALSE,FALSE,1,0.166882941,FALSE,FALSE,unlabelled
RNF212,brown,23.84557721,5.607265283,18.23831193,-12.63104664,FALSE,0.409739798,0.127455236,FALSE,FALSE,1,0.179573441,FALSE,FALSE,unlabelled
WDR6,brown,20.77828043,5.251685635,15.52659479,-10.27490916,FALSE,-0.268709218,0.619435208,FALSE,FALSE,1,0.165337963,FALSE,FALSE,unlabelled
ZNF354B,brown,53.1260091,10.78397078,42.34203832,-31.55806754,FALSE,0.28768046,0.64136886,FALSE,FALSE,1,0.173053092,FALSE,FALSE,unlabelled
ZNF223,brown,121.8807129,21.94850366,99.93220926,-77.9837056,FALSE,-0.549546714,0.381090106,FALSE,FALSE,1,0.203891351,FALSE,FALSE,unlabelled
APOLD1,brown,33.53517262,9.347996976,24.18717564,-14.83917867,FALSE,0.301596669,0.732132631,FALSE,FALSE,1,0.152000302,FALSE,FALSE,unlabelled
RRS1,brown,187.4320533,17.20191847,170.2301349,-153.0282164,FALSE,-0.797953025,0.00964064,FALSE,FALSE,1,0.174228251,FALSE,FALSE,unlabelled
CCDC89,brown,203.1892587,41.24820113,161.9410576,-120.6928565,FALSE,-0.706590572,0.003207333,FALSE,FALSE,1,0.184108552,FALSE,FALSE,unlabelled
HES7,brown,246.110832,56.90287517,189.2079568,-132.3050817,FALSE,-0.756492311,0.019565182,FALSE,FALSE,1,0.202685764,FALSE,FALSE,unlabelled
ALOXE3,brown,74.61579132,9.090621939,65.52516938,-56.43454744,FALSE,-0.438795033,0.022244843,FALSE,FALSE,1,0.19242585,FALSE,FALSE,unlabelled
FUCA1,brown,86.80183926,13.92275275,72.8790865,-58.95633375,FALSE,0.594038477,0.098173706,FALSE,FALSE,1,0.17682071,FALSE,FALSE,unlabelled
LINC00174,brown,38.45589295,15.77410652,22.68178643,-6.907679912,FALSE,0.52491955,0.659576859,FALSE,FALSE,1,0.177925607,FALSE,FALSE,unlabelled
C14orf28,brown,264.6937706,20.27605745,244.4177131,-224.1416557,FALSE,0.855667607,0.009692831,FALSE,FALSE,1,0.148222457,FALSE,FALSE,unlabelled
EIF3J-AS1,brown,71.78525206,13.83723021,57.94802185,-44.11079163,FALSE,0.516628724,0.286853676,FALSE,FALSE,1,0.1892933,FALSE,FALSE,unlabelled
SLITRK4,brown,24.39009592,4.126951276,20.26314465,-16.13619337,FALSE,0.057927309,0.815403581,FALSE,FALSE,1,0.165909368,FALSE,FALSE,unlabelled
ZBTB42,brown,36.8197487,7.813904507,29.0058442,-21.19193969,FALSE,0.525901923,0.094408719,FALSE,FALSE,1,0.193223524,FALSE,FALSE,unlabelled
APOBEC3B,brown,550.7564297,96.29536067,454.4610691,-358.1657084,FALSE,-0.891894504,4.88983E-05,FALSE,FALSE,1,0.186401434,FALSE,FALSE,unlabelled
ATOH7,brown,11.98414892,2.449213151,9.534935773,-7.085722622,FALSE,-0.219699446,0.72911589,FALSE,FALSE,1,0.207180928,FALSE,FALSE,unlabelled
MROH1,brown,1052.868582,97.23252384,955.6360581,-858.4035343,FALSE,0.818248303,3.2292E-05,FALSE,FALSE,1,0.174710708,FALSE,FALSE,unlabelled
ZNF154,brown,26.82326277,7.979411428,18.84385134,-10.86443992,FALSE,0.482971239,0.283738661,FALSE,FALSE,1,0.176345453,FALSE,FALSE,unlabelled
NKX2-6,brown,13.40367125,2.629670871,10.77400038,-8.144329508,FALSE,-0.206387371,0.756854425,FALSE,FALSE,1,0.180572062,FALSE,FALSE,unlabelled
TRNAU1AP,brown,130.4362594,14.77522036,115.6610391,-100.8858187,FALSE,-0.690697618,0.014455464,FALSE,FALSE,1,0.193974418,FALSE,FALSE,unlabelled
HERC2P3,brown,54.29754883,13.06751934,41.23002949,-28.16251016,FALSE,0.359646716,0.677575451,FALSE,FALSE,1,0.174739085,FALSE,FALSE,unlabelled
ZNF816,brown,18.00570091,2.660143624,15.34555729,-12.68541366,FALSE,-0.275405765,0.903631956,FALSE,FALSE,1,0.193098228,FALSE,FALSE,unlabelled
PLD5,brown,80.02975267,27.77447813,52.25527454,-24.48079641,FALSE,-0.615041667,0.191793809,FALSE,FALSE,1,0.135807666,FALSE,FALSE,unlabelled
MTURN,brown,41.88745904,8.709628591,33.17783045,-24.46820186,FALSE,0.327063979,0.81521812,FALSE,FALSE,1,0.186661522,FALSE,FALSE,unlabelled
ZNF609,brown,75.75927362,14.98017017,60.77910344,-45.79893327,FALSE,-0.261981323,0.040697883,FALSE,FALSE,1,0.184069358,FALSE,FALSE,unlabelled
PRR26,brown,75.11049437,28.56363441,46.54685996,-17.98322554,FALSE,0.642034003,0.27706415,FALSE,FALSE,1,0.153415198,FALSE,FALSE,unlabelled
MAB21L1,brown,51.12617491,20.68235658,30.44381833,-9.761461744,FALSE,-0.581320029,0.329194545,FALSE,FALSE,1,0.12695348,FALSE,FALSE,unlabelled
WDFY3-AS2,brown,73.91577397,20.88290731,53.03286665,-32.14995934,FALSE,0.570306062,0.273421642,FALSE,FALSE,1,0.186689751,FALSE,FALSE,unlabelled
ARSJ,brown,64.30401742,19.71518357,44.58883384,-24.87365027,FALSE,0.545189781,0.642966172,FALSE,FALSE,1,0.170122215,FALSE,FALSE,unlabelled
GPR137C,brown,54.3347115,18.63499476,35.69971673,-17.06472197,FALSE,-0.571423649,0.311996177,FALSE,FALSE,1,0.152695245,FALSE,FALSE,unlabelled
CHRM2,brown,10.51648237,2.140810988,8.375671386,-6.234860398,FALSE,-0.124654828,0.967901956,FALSE,FALSE,1,0.154469852,FALSE,FALSE,unlabelled
NPM1,brown,826.0306419,116.5794244,709.4512175,-592.8717931,FALSE,-0.859602348,0.007855334,FALSE,FALSE,1,0.185415171,FALSE,FALSE,unlabelled
PENK,brown,55.40799008,14.03807924,41.36991085,-27.33183161,FALSE,-0.511807648,0.154192731,FALSE,FALSE,1,0.17827944,FALSE,FALSE,unlabelled
TMEM102,brown,44.54571139,11.9424057,32.60330569,-20.66089998,FALSE,-0.408662236,0.357821268,FALSE,FALSE,1,0.186997608,FALSE,FALSE,unlabelled
SOX2,brown,21.49657653,4.742702871,16.75387366,-12.01117079,FALSE,-0.026470045,0.746610154,FALSE,FALSE,1,0.168237541,FALSE,FALSE,unlabelled
ZBTB2,brown,70.74611775,31.31785123,39.42826652,-8.110415297,FALSE,-0.607527434,0.672977165,FALSE,FALSE,1,0.189198145,FALSE,FALSE,unlabelled
C6orf223,brown,17.22431592,3.453466545,13.77084937,-10.31738283,FALSE,0.25226229,0.409765269,FALSE,FALSE,1,0.19812501,FALSE,FALSE,unlabelled
TMIE,brown,86.04390714,32.48547007,53.55843707,-21.072967,FALSE,0.651091662,0.722932136,FALSE,FALSE,1,0.196128766,FALSE,FALSE,unlabelled
PLAG1,brown,64.39762728,23.9532039,40.44442338,-16.49121949,FALSE,0.607534272,0.366838563,FALSE,FALSE,1,0.195746605,FALSE,FALSE,unlabelled
